country,continent,year,population,gdp,primary_energy_consumption,renewable_energy_consumption,renewables_share_energy,electricity_generation,fossil_fuel_consumption,coal_consumption,oil_consumption,gas_consumption,nuclear_consumption,solar_capacity_mw,wind_capacity_mw,hydro_capacity_mw,carbon_emissions_mt,energy_imports_twh,energy_exports_twh,energy_intensity_gdp,average_energy_price_usd_per_kwh,industrial_energy_use_twh,residential_energy_use_twh,transport_energy_use_twh,temperature_celsius,renewable_investment_usd_billion,energy_efficiency_index,urbanization_rate,policy_index
Austria,Europe,2003,8.19,215.38,0.43,0.07,17.4,0.16,0.35,0.12,0.14,0.1,0.01,16.0,26.92,44.77,0.27,0.11,0.01,0.0019,0.0873,0.13,0.13,0.13,10.47,1.42,63.31,76.5,6.68
Austria,Europe,2004,8.26,220.76,0.44,0.08,18.2,0.16,0.36,0.11,0.14,0.11,0.01,20.16,32.03,46.48,0.28,0.12,0.01,0.0019,0.0739,0.13,0.13,0.13,10.83,1.76,64.96,77.0,6.94
Austria,Europe,2005,8.33,226.28,0.45,0.09,19.0,0.17,0.36,0.11,0.14,0.11,0.01,25.41,38.09,48.26,0.28,0.1,0.01,0.0018,0.0852,0.13,0.13,0.13,11.03,2.16,65.0,77.5,7.09
Austria,Europe,2006,8.39,231.94,0.46,0.09,19.8,0.17,0.37,0.11,0.14,0.12,0.01,32.01,45.31,50.1,0.28,0.1,0.01,0.0018,0.0926,0.14,0.14,0.14,9.86,2.66,67.49,78.0,6.73
Austria,Europe,2007,8.46,237.74,0.47,0.1,20.6,0.18,0.37,0.11,0.14,0.12,0.01,40.34,53.89,52.02,0.28,0.07,0.01,0.0018,0.0849,0.14,0.14,0.14,9.29,3.26,70.31,78.5,7.52
Austria,Europe,2008,8.53,243.68,0.48,0.1,21.4,0.19,0.38,0.11,0.14,0.13,0.01,50.82,64.1,54.01,0.29,0.1,0.01,0.0017,0.1051,0.14,0.14,0.14,10.01,3.99,70.28,79.0,7.51
Austria,Europe,2009,8.59,249.77,0.49,0.11,22.2,0.19,0.38,0.11,0.14,0.14,0.01,64.04,76.24,56.07,0.29,0.14,0.01,0.0017,0.094,0.15,0.15,0.15,10.93,4.88,69.86,79.5,7.84
Austria,Europe,2010,8.66,256.02,0.5,0.12,23.0,0.2,0.39,0.1,0.14,0.14,0.01,80.69,90.69,58.22,0.29,0.08,0.01,0.0017,0.1041,0.15,0.15,0.15,10.72,5.96,72.75,80.0,7.12
Austria,Europe,2011,8.73,262.42,0.51,0.13,25.0,0.21,0.39,0.1,0.14,0.15,0.01,101.66,107.87,60.44,0.29,0.15,0.01,0.0016,0.0892,0.15,0.15,0.15,10.69,7.63,72.09,80.5,7.46
Austria,Europe,2012,8.8,268.98,0.53,0.14,27.0,0.22,0.38,0.1,0.14,0.15,0.01,128.1,128.3,62.75,0.28,0.12,0.01,0.0016,0.1007,0.16,0.16,0.16,9.8,9.71,73.08,81.0,7.72
Austria,Europe,2013,8.87,275.7,0.54,0.16,29.0,0.22,0.38,0.09,0.13,0.16,0.01,161.4,152.61,65.15,0.28,0.14,0.01,0.0016,0.1219,0.16,0.16,0.16,9.69,12.3,75.17,81.5,7.55
Austria,Europe,2014,8.94,282.59,0.55,0.17,31.0,0.23,0.38,0.09,0.13,0.16,0.01,203.37,181.52,67.64,0.27,0.08,0.01,0.0015,0.1145,0.17,0.17,0.17,10.76,15.5,75.45,82.0,7.83
Austria,Europe,2015,9.02,289.66,0.56,0.19,33.0,0.24,0.38,0.09,0.13,0.16,0.01,256.24,215.9,70.23,0.27,0.09,0.01,0.0015,0.1234,0.17,0.17,0.17,11.55,19.45,76.54,82.5,9.98
Austria,Europe,2016,9.09,296.9,0.58,0.2,35.0,0.25,0.37,0.08,0.13,0.17,0.01,322.86,256.8,72.92,0.26,0.16,0.01,0.0015,0.1291,0.17,0.17,0.17,10.48,24.31,77.4,83.0,9.94
Austria,Europe,2017,9.16,304.32,0.59,0.22,37.0,0.26,0.37,0.08,0.12,0.17,0.01,406.81,305.45,75.7,0.26,0.14,0.01,0.0014,0.1097,0.18,0.18,0.18,9.74,30.29,80.73,83.5,10.0
Austria,Europe,2018,9.23,311.93,0.6,0.24,39.0,0.27,0.37,0.08,0.12,0.17,0.01,512.58,363.32,78.6,0.25,0.16,0.01,0.0014,0.1083,0.18,0.18,0.18,9.8,37.64,81.95,84.0,10.0
Austria,Europe,2019,9.31,319.73,0.62,0.25,41.0,0.27,0.36,0.07,0.12,0.17,0.01,645.85,432.14,81.61,0.25,0.18,0.01,0.0014,0.1198,0.19,0.19,0.19,10.31,46.64,83.64,84.5,10.0
Austria,Europe,2020,9.38,327.72,0.63,0.27,43.0,0.28,0.36,0.07,0.12,0.18,0.01,813.77,514.01,84.73,0.24,0.18,0.01,0.0013,0.115,0.19,0.19,0.19,10.9,57.66,82.2,85.0,10.0
Austria,Europe,2021,9.46,335.92,0.65,0.29,45.0,0.29,0.36,0.06,0.11,0.18,0.01,1025.35,611.38,87.97,0.23,0.18,0.01,0.0013,0.1342,0.19,0.19,0.19,10.29,71.13,84.1,85.5,10.0
Austria,Europe,2022,9.53,344.31,0.66,0.31,47.0,0.3,0.35,0.06,0.11,0.18,0.01,1291.94,727.2,91.33,0.23,0.19,0.01,0.0013,0.1078,0.2,0.2,0.2,10.78,87.57,85.75,86.0,10.0
Austria,Europe,2023,9.61,352.92,0.68,0.33,49.0,0.31,0.35,0.06,0.11,0.18,0.01,1627.84,864.96,94.82,0.22,0.11,0.01,0.0013,0.1144,0.2,0.2,0.2,11.42,107.61,85.81,86.5,10.0
Austria,Europe,2024,9.69,361.75,0.69,0.35,51.0,0.33,0.34,0.05,0.1,0.18,0.01,2051.08,1028.82,98.45,0.21,0.15,0.01,0.0012,0.1214,0.21,0.21,0.21,10.75,132.03,88.92,87.0,10.0
UAE,Asia,2000,3.0,105.0,0.15,0.02,15.0,0.05,0.13,0.04,0.05,0.03,0.0,3.0,6.0,15.0,0.1,0.01,0.06,0.0014,0.0922,0.04,0.04,0.04,18.52,0.39,58.62,75.0,5.65
UAE,Asia,2001,3.02,107.62,0.15,0.02,15.8,0.05,0.13,0.04,0.05,0.03,0.0,3.78,7.14,15.57,0.1,0.01,0.05,0.0014,0.0764,0.05,0.05,0.05,17.86,0.49,61.92,75.5,5.71
UAE,Asia,2002,3.05,110.32,0.16,0.03,16.6,0.06,0.13,0.04,0.05,0.04,0.0,4.76,8.49,16.17,0.1,0.01,0.05,0.0014,0.0797,0.05,0.05,0.05,18.47,0.61,61.17,76.0,6.44
UAE,Asia,2003,3.07,113.07,0.16,0.03,17.4,0.06,0.13,0.04,0.05,0.04,0.0,6.0,10.1,16.79,0.1,0.01,0.06,0.0014,0.1014,0.05,0.05,0.05,18.91,0.75,62.79,76.5,6.18
UAE,Asia,2004,3.1,115.9,0.16,0.03,18.2,0.06,0.13,0.04,0.05,0.04,0.0,7.56,12.01,17.43,0.1,0.01,0.06,0.0013,0.0776,0.05,0.05,0.05,18.5,0.92,66.1,77.0,6.77
UAE,Asia,2005,3.12,118.8,0.17,0.03,19.0,0.06,0.14,0.04,0.05,0.04,0.0,9.53,14.28,18.1,0.1,0.01,0.08,0.0013,0.0859,0.05,0.05,0.05,17.51,1.13,66.95,77.5,6.61
UAE,Asia,2006,3.15,121.77,0.17,0.03,19.8,0.07,0.14,0.04,0.05,0.04,0.0,12.0,16.99,18.79,0.11,0.01,0.07,0.0013,0.0828,0.05,0.05,0.05,17.4,1.39,69.17,78.0,6.56
UAE,Asia,2007,3.17,124.81,0.18,0.04,20.6,0.07,0.14,0.04,0.05,0.05,0.0,15.13,20.21,19.51,0.11,0.01,0.09,0.0013,0.1131,0.05,0.05,0.05,18.87,1.71,69.04,78.5,7.13
UAE,Asia,2008,3.2,127.93,0.18,0.04,21.4,0.07,0.14,0.04,0.05,0.05,0.0,19.06,24.04,20.25,0.11,0.01,0.09,0.0012,0.0876,0.05,0.05,0.05,18.26,2.09,70.08,79.0,7.11
UAE,Asia,2009,3.22,131.13,0.18,0.04,22.2,0.07,0.14,0.04,0.05,0.05,0.0,24.01,28.59,21.03,0.11,0.01,0.07,0.0012,0.0912,0.06,0.06,0.06,18.49,2.56,72.2,79.5,7.05
UAE,Asia,2010,3.25,134.41,0.19,0.04,23.0,0.08,0.15,0.04,0.05,0.05,0.0,30.26,34.01,21.83,0.11,0.01,0.09,0.0012,0.1076,0.06,0.06,0.06,19.05,3.13,72.22,80.0,7.78
UAE,Asia,2011,3.27,137.77,0.19,0.05,25.0,0.08,0.14,0.04,0.05,0.06,0.0,38.12,40.45,22.67,0.11,0.01,0.06,0.0012,0.1147,0.06,0.06,0.06,17.52,4.01,74.76,80.5,8.14
UAE,Asia,2012,3.3,141.21,0.2,0.05,27.0,0.08,0.14,0.04,0.05,0.06,0.0,48.04,48.11,23.53,0.11,0.01,0.07,0.0011,0.0924,0.06,0.06,0.06,19.01,5.1,73.41,81.0,8.17
UAE,Asia,2013,3.33,144.74,0.2,0.06,29.0,0.08,0.14,0.04,0.05,0.06,0.0,60.53,57.23,24.43,0.1,0.01,0.06,0.0011,0.091,0.06,0.06,0.06,19.48,6.46,76.3,81.5,8.3
UAE,Asia,2014,3.35,148.36,0.21,0.06,31.0,0.09,0.14,0.03,0.05,0.06,0.0,76.26,68.07,25.37,0.1,0.01,0.08,0.0011,0.1151,0.06,0.06,0.06,18.75,8.14,77.21,82.0,8.28
UAE,Asia,2015,3.38,152.07,0.21,0.07,33.0,0.09,0.14,0.03,0.05,0.06,0.0,96.09,80.96,26.34,0.1,0.01,0.09,0.0011,0.1072,0.06,0.06,0.06,18.15,10.21,79.07,82.5,9.98
UAE,Asia,2016,3.41,155.87,0.22,0.08,35.0,0.09,0.14,0.03,0.05,0.06,0.0,121.07,96.3,27.34,0.1,0.01,0.09,0.0011,0.1013,0.06,0.06,0.06,18.89,12.76,80.19,83.0,10.0
UAE,Asia,2017,3.44,159.77,0.22,0.08,37.0,0.1,0.14,0.03,0.05,0.06,0.0,152.55,114.54,28.39,0.1,0.01,0.07,0.001,0.0992,0.07,0.07,0.07,18.89,15.9,81.8,83.5,10.0
UAE,Asia,2018,3.46,163.76,0.23,0.09,39.0,0.1,0.14,0.03,0.05,0.06,0.0,192.22,136.24,29.47,0.09,0.01,0.1,0.001,0.1097,0.07,0.07,0.07,18.68,19.76,83.32,84.0,10.0
UAE,Asia,2019,3.49,167.86,0.23,0.09,41.0,0.1,0.14,0.03,0.04,0.07,0.0,242.19,162.05,30.6,0.09,0.01,0.09,0.001,0.0985,0.07,0.07,0.07,17.92,24.49,81.83,84.5,10.0
UAE,Asia,2020,3.52,172.05,0.24,0.1,43.0,0.11,0.14,0.03,0.04,0.07,0.0,305.16,192.75,31.77,0.09,0.01,0.1,0.001,0.1171,0.07,0.07,0.07,18.9,30.27,82.7,85.0,10.0
UAE,Asia,2021,3.55,176.36,0.24,0.11,45.0,0.11,0.13,0.02,0.04,0.07,0.0,384.51,229.27,32.99,0.09,0.01,0.1,0.0009,0.1406,0.07,0.07,0.07,17.94,37.34,86.76,85.5,10.0
UAE,Asia,2022,3.57,180.76,0.25,0.12,47.0,0.11,0.13,0.02,0.04,0.07,0.0,484.48,272.7,34.25,0.09,0.01,0.1,0.0009,0.124,0.07,0.07,0.07,18.02,45.97,84.76,86.0,10.0
UAE,Asia,2023,3.6,185.28,0.25,0.12,49.0,0.12,0.13,0.02,0.04,0.07,0.01,610.44,324.36,35.56,0.08,0.01,0.09,0.0009,0.1427,0.08,0.08,0.08,18.73,56.5,86.17,86.5,10.0
UAE,Asia,2024,3.63,189.92,0.26,0.13,51.0,0.12,0.13,0.02,0.04,0.07,0.01,769.16,385.81,36.92,0.08,0.01,0.09,0.0009,0.129,0.08,0.08,0.08,19.36,69.31,90.4,87.0,10.0
Singapore,Asia,2000,4.0,95.0,0.2,0.03,15.0,0.07,0.17,0.06,0.07,0.04,0.0,4.0,8.0,20.0,0.13,0.05,0.0,0.0021,0.0872,0.06,0.06,0.06,18.89,0.36,59.18,75.0,5.5
Singapore,Asia,2001,4.03,97.37,0.2,0.03,15.8,0.07,0.17,0.06,0.07,0.05,0.0,5.04,9.52,20.76,0.13,0.04,0.0,0.0021,0.0707,0.06,0.06,0.06,18.36,0.44,61.73,75.5,6.24
Singapore,Asia,2002,4.06,99.81,0.21,0.03,16.6,0.08,0.17,0.06,0.07,0.05,0.0,6.35,11.32,21.56,0.14,0.03,0.0,0.002,0.0932,0.06,0.06,0.06,17.73,0.55,63.06,76.0,6.36
Singapore,Asia,2003,4.1,102.3,0.21,0.04,17.4,0.08,0.18,0.06,0.07,0.05,0.0,8.0,13.46,22.38,0.14,0.04,0.0,0.002,0.0714,0.06,0.06,0.06,17.31,0.68,64.93,76.5,6.87
Singapore,Asia,2004,4.13,104.86,0.22,0.04,18.2,0.08,0.18,0.06,0.07,0.05,0.0,10.08,16.01,23.24,0.14,0.05,0.0,0.002,0.0721,0.07,0.07,0.07,17.96,0.83,65.72,77.0,6.88
Singapore,Asia,2005,4.16,107.48,0.22,0.04,19.0,0.08,0.18,0.06,0.07,0.06,0.0,12.7,19.05,24.13,0.14,0.04,0.0,0.0019,0.07,0.07,0.07,0.07,18.62,1.03,65.43,77.5,6.5
Singapore,Asia,2006,4.2,110.17,0.23,0.05,19.8,0.09,0.18,0.06,0.07,0.06,0.0,16.01,22.65,25.05,0.14,0.03,0.0,0.0019,0.0936,0.07,0.07,0.07,18.94,1.26,69.03,78.0,6.97
Singapore,Asia,2007,4.23,112.93,0.23,0.05,20.6,0.09,0.19,0.05,0.07,0.06,0.0,20.17,26.95,26.01,0.14,0.05,0.0,0.0019,0.0774,0.07,0.07,0.07,18.38,1.55,67.92,78.5,7.16
Singapore,Asia,2008,4.26,115.75,0.24,0.05,21.4,0.09,0.19,0.05,0.07,0.07,0.0,25.41,32.05,27.0,0.14,0.05,0.0,0.0018,0.0856,0.07,0.07,0.07,17.51,1.89,68.86,79.0,6.8
Singapore,Asia,2009,4.3,118.64,0.25,0.05,22.2,0.1,0.19,0.05,0.07,0.07,0.0,32.02,38.12,28.04,0.14,0.04,0.0,0.0018,0.1175,0.07,0.07,0.07,18.25,2.32,70.93,79.5,7.72
Singapore,Asia,2010,4.33,121.61,0.25,0.06,23.0,0.1,0.19,0.05,0.07,0.07,0.01,40.34,45.34,29.11,0.15,0.08,0.01,0.0018,0.1033,0.08,0.08,0.08,19.02,2.83,71.31,80.0,7.31
Singapore,Asia,2011,4.37,124.65,0.26,0.06,25.0,0.1,0.19,0.05,0.07,0.07,0.01,50.83,53.93,30.22,0.14,0.05,0.01,0.0017,0.1089,0.08,0.08,0.08,18.8,3.62,72.46,80.5,7.28
Singapore,Asia,2012,4.4,127.76,0.26,0.07,27.0,0.11,0.19,0.05,0.07,0.08,0.01,64.05,64.15,31.38,0.14,0.06,0.01,0.0017,0.0891,0.08,0.08,0.08,18.64,4.61,75.17,81.0,8.0
Singapore,Asia,2013,4.44,130.96,0.27,0.08,29.0,0.11,0.19,0.05,0.07,0.08,0.01,80.7,76.3,32.58,0.14,0.07,0.01,0.0017,0.1209,0.08,0.08,0.08,18.52,5.84,76.52,81.5,8.07
Singapore,Asia,2014,4.47,134.23,0.28,0.09,31.0,0.12,0.19,0.05,0.07,0.08,0.01,101.68,90.76,33.82,0.14,0.05,0.01,0.0016,0.089,0.08,0.08,0.08,18.13,7.36,76.57,82.0,8.22
Singapore,Asia,2015,4.51,137.59,0.28,0.09,33.0,0.12,0.19,0.04,0.06,0.08,0.01,128.12,107.95,35.12,0.13,0.08,0.01,0.0016,0.0978,0.08,0.08,0.08,17.85,9.24,79.85,82.5,9.86
Singapore,Asia,2016,4.54,141.03,0.29,0.1,35.0,0.12,0.19,0.04,0.06,0.08,0.01,161.43,128.4,36.46,0.13,0.06,0.01,0.0016,0.1154,0.09,0.09,0.09,18.72,11.55,77.54,83.0,9.96
Singapore,Asia,2017,4.58,144.55,0.29,0.11,37.0,0.13,0.19,0.04,0.06,0.08,0.01,203.4,152.73,37.85,0.13,0.05,0.01,0.0015,0.1174,0.09,0.09,0.09,18.77,14.39,79.33,83.5,10.0
Singapore,Asia,2018,4.62,148.17,0.3,0.12,39.0,0.13,0.18,0.04,0.06,0.09,0.01,256.29,181.66,39.3,0.13,0.08,0.01,0.0015,0.0977,0.09,0.09,0.09,18.72,17.88,82.36,84.0,10.0
Singapore,Asia,2019,4.65,151.87,0.31,0.13,41.0,0.14,0.18,0.04,0.06,0.09,0.01,322.92,216.07,40.8,0.12,0.06,0.01,0.0015,0.1225,0.09,0.09,0.09,19.56,22.15,84.04,84.5,10.0
Singapore,Asia,2020,4.69,155.67,0.32,0.14,43.0,0.14,0.18,0.03,0.06,0.09,0.01,406.88,257.0,42.36,0.12,0.08,0.01,0.0014,0.1146,0.09,0.09,0.09,19.08,27.39,83.86,85.0,10.0
Singapore,Asia,2021,4.73,159.56,0.32,0.15,45.0,0.15,0.18,0.03,0.06,0.09,0.01,512.67,305.69,43.98,0.12,0.08,0.01,0.0014,0.1243,0.1,0.1,0.1,18.56,33.79,86.85,85.5,10.0
Singapore,Asia,2022,4.77,163.55,0.33,0.16,47.0,0.15,0.18,0.03,0.05,0.09,0.01,645.97,363.6,45.66,0.11,0.07,0.01,0.0014,0.1063,0.1,0.1,0.1,19.41,41.59,87.21,86.0,10.0
Singapore,Asia,2023,4.8,167.64,0.34,0.17,49.0,0.16,0.17,0.03,0.05,0.09,0.01,813.92,432.48,47.41,0.11,0.09,0.01,0.0013,0.1218,0.1,0.1,0.1,19.43,51.12,87.42,86.5,10.0
Singapore,Asia,2024,4.84,171.83,0.35,0.18,51.0,0.16,0.17,0.03,0.05,0.09,0.01,1025.54,514.41,49.22,0.11,0.1,0.01,0.0013,0.118,0.1,0.1,0.1,18.2,62.71,89.14,87.0,10.0
Portugal,Europe,2000,10.0,120.0,0.5,0.14,27.0,0.17,0.36,0.13,0.15,0.09,0.01,10.0,20.0,50.0,0.27,0.1,0.01,0.0042,0.0625,0.15,0.15,0.15,9.68,0.81,60.02,75.0,5.66
Portugal,Europe,2001,10.08,123.0,0.51,0.15,28.44,0.18,0.37,0.13,0.14,0.1,0.01,12.6,23.79,51.91,0.27,0.13,0.01,0.0041,0.1019,0.15,0.15,0.15,9.94,1.01,60.62,75.5,6.05
Portugal,Europe,2002,10.16,126.07,0.52,0.16,29.88,0.19,0.37,0.12,0.14,0.1,0.01,15.88,28.3,53.9,0.27,0.09,0.01,0.004,0.0993,0.16,0.16,0.16,9.91,1.25,61.95,76.0,6.46
Portugal,Europe,2003,10.24,129.23,0.54,0.17,31.32,0.2,0.37,0.12,0.14,0.11,0.01,20.0,33.66,55.96,0.26,0.12,0.01,0.004,0.0919,0.16,0.16,0.16,9.24,1.54,64.85,76.5,6.89
Portugal,Europe,2004,10.32,132.46,0.55,0.18,32.76,0.2,0.37,0.12,0.14,0.11,0.01,25.2,40.03,58.1,0.26,0.14,0.01,0.0039,0.1062,0.16,0.16,0.16,9.46,1.9,64.71,77.0,6.7
Portugal,Europe,2005,10.41,135.77,0.56,0.19,34.2,0.21,0.37,0.11,0.14,0.11,0.01,31.76,47.61,60.32,0.26,0.13,0.01,0.0038,0.0861,0.17,0.17,0.17,9.88,2.33,64.51,77.5,6.64
Portugal,Europe,2006,10.49,139.16,0.57,0.2,35.64,0.22,0.37,0.11,0.14,0.12,0.01,40.02,56.64,62.63,0.26,0.1,0.01,0.0038,0.1014,0.17,0.17,0.17,9.66,2.87,65.43,78.0,6.95
Portugal,Europe,2007,10.57,142.64,0.59,0.22,37.08,0.23,0.37,0.11,0.14,0.12,0.01,50.42,67.36,65.02,0.26,0.14,0.01,0.0037,0.1089,0.18,0.18,0.18,10.43,3.52,67.78,78.5,7.35
Portugal,Europe,2008,10.66,146.21,0.6,0.23,38.52,0.23,0.37,0.11,0.14,0.13,0.01,63.53,80.13,67.51,0.25,0.14,0.01,0.0036,0.0792,0.18,0.18,0.18,10.45,4.31,71.23,79.0,7.1
Portugal,Europe,2009,10.74,149.86,0.61,0.25,39.96,0.24,0.37,0.1,0.13,0.13,0.01,80.05,95.3,70.09,0.25,0.12,0.01,0.0035,0.0837,0.18,0.18,0.18,9.66,5.27,70.53,79.5,7.45
Portugal,Europe,2010,10.83,153.61,0.63,0.26,41.4,0.25,0.37,0.1,0.13,0.14,0.01,100.86,113.36,72.77,0.25,0.1,0.01,0.0035,0.1176,0.19,0.19,0.19,10.91,6.43,72.35,80.0,7.83
Portugal,Europe,2011,10.92,157.45,0.64,0.29,45.0,0.26,0.35,0.09,0.13,0.14,0.01,127.08,134.83,75.55,0.23,0.1,0.01,0.0034,0.1011,0.19,0.19,0.19,10.7,8.24,74.51,80.5,7.93
Portugal,Europe,2012,11.0,161.39,0.66,0.32,48.6,0.27,0.34,0.09,0.12,0.13,0.01,160.12,160.38,78.44,0.22,0.13,0.01,0.0033,0.1216,0.2,0.2,0.2,9.73,10.49,75.9,81.0,8.27
Portugal,Europe,2013,11.09,165.42,0.67,0.35,52.2,0.28,0.32,0.08,0.11,0.13,0.01,201.75,190.76,81.44,0.2,0.12,0.01,0.0033,0.1149,0.2,0.2,0.2,9.6,13.28,75.22,81.5,7.97
Portugal,Europe,2014,11.18,169.56,0.69,0.38,55.8,0.29,0.3,0.07,0.1,0.13,0.01,254.21,226.9,84.55,0.19,0.16,0.01,0.0032,0.1254,0.21,0.21,0.21,10.9,16.74,76.73,82.0,8.41
Portugal,Europe,2015,11.27,173.8,0.7,0.42,59.4,0.3,0.29,0.07,0.1,0.12,0.01,320.3,269.88,87.79,0.17,0.21,0.01,0.0031,0.0909,0.21,0.21,0.21,11.57,21.0,76.34,82.5,10.0
Portugal,Europe,2016,11.36,178.14,0.72,0.45,63.0,0.31,0.27,0.06,0.09,0.12,0.01,403.58,321.0,91.15,0.16,0.14,0.01,0.0031,0.0973,0.22,0.22,0.22,10.52,26.25,79.78,83.0,10.0
Portugal,Europe,2017,11.45,182.59,0.74,0.49,66.6,0.32,0.25,0.05,0.08,0.11,0.01,508.51,381.82,94.63,0.14,0.12,0.01,0.003,0.118,0.22,0.22,0.22,11.48,32.72,79.93,83.5,10.0
Portugal,Europe,2018,11.54,187.16,0.75,0.53,70.2,0.33,0.22,0.05,0.07,0.1,0.02,640.72,454.15,98.25,0.12,0.16,0.02,0.0029,0.0979,0.23,0.23,0.23,11.36,40.65,82.91,84.0,10.0
Portugal,Europe,2019,11.63,191.84,0.77,0.57,73.8,0.34,0.2,0.04,0.07,0.1,0.02,807.31,540.18,102.01,0.11,0.16,0.02,0.0029,0.13,0.23,0.23,0.23,10.87,50.37,84.1,84.5,10.0
Portugal,Europe,2020,11.73,196.63,0.79,0.61,77.4,0.36,0.18,0.03,0.06,0.09,0.02,1017.21,642.51,105.91,0.09,0.21,0.02,0.0028,0.1239,0.24,0.24,0.24,10.63,62.27,85.83,85.0,10.0
Portugal,Europe,2021,11.82,201.55,0.81,0.65,81.0,0.37,0.15,0.03,0.05,0.08,0.02,1281.69,764.23,109.96,0.08,0.19,0.02,0.0027,0.1108,0.24,0.24,0.24,11.09,76.82,85.49,85.5,10.0
Portugal,Europe,2022,11.92,206.59,0.83,0.7,84.6,0.38,0.13,0.02,0.04,0.07,0.02,1614.92,909.0,114.16,0.06,0.13,0.02,0.0027,0.1282,0.25,0.25,0.25,11.41,94.57,86.49,86.0,10.0
Portugal,Europe,2023,12.01,211.75,0.85,0.75,88.2,0.39,0.1,0.02,0.03,0.05,0.02,2034.8,1081.21,118.53,0.05,0.21,0.02,0.0026,0.1092,0.25,0.25,0.25,10.8,116.22,86.25,86.5,10.0
Portugal,Europe,2024,12.11,217.05,0.87,0.78,90.0,0.41,0.09,0.01,0.03,0.05,0.02,2563.85,1286.03,123.06,0.04,0.16,0.02,0.0026,0.1235,0.26,0.26,0.26,10.06,139.79,88.39,87.0,10.0
Greece,Europe,2000,11.0,140.0,0.55,0.08,15.0,0.19,0.47,0.16,0.19,0.12,0.01,11.0,22.0,55.0,0.37,0.12,0.01,0.0039,0.0753,0.17,0.17,0.17,10.68,0.53,58.58,75.0,6.01
Greece,Europe,2001,11.09,143.5,0.56,0.09,15.8,0.2,0.47,0.16,0.19,0.12,0.01,13.86,26.17,57.1,0.37,0.09,0.01,0.0039,0.0648,0.17,0.17,0.17,10.19,0.65,61.46,75.5,6.53
Greece,Europe,2002,11.18,147.09,0.58,0.1,16.6,0.21,0.48,0.16,0.19,0.13,0.01,17.46,31.12,59.29,0.37,0.13,0.01,0.0038,0.1024,0.17,0.17,0.17,9.18,0.81,60.79,76.0,5.84
Greece,Europe,2003,11.27,150.76,0.59,0.1,17.4,0.21,0.49,0.16,0.19,0.14,0.01,22.0,37.02,61.55,0.38,0.1,0.01,0.0037,0.0877,0.18,0.18,0.18,10.41,1.0,61.78,76.5,6.9
Greece,Europe,2004,11.36,154.53,0.6,0.11,18.2,0.22,0.49,0.16,0.19,0.15,0.01,27.73,44.03,63.91,0.38,0.17,0.01,0.0037,0.0799,0.18,0.18,0.18,9.31,1.23,63.48,77.0,6.23
Greece,Europe,2005,11.45,158.4,0.62,0.12,19.0,0.23,0.5,0.15,0.19,0.15,0.01,34.93,52.38,66.35,0.38,0.1,0.01,0.0036,0.0907,0.18,0.18,0.18,9.69,1.51,65.43,77.5,7.24
Greece,Europe,2006,11.54,162.36,0.63,0.12,19.8,0.24,0.51,0.15,0.19,0.16,0.01,44.02,62.3,68.89,0.39,0.16,0.01,0.0035,0.11,0.19,0.19,0.19,9.53,1.86,66.73,78.0,6.95
Greece,Europe,2007,11.63,166.42,0.65,0.13,20.6,0.25,0.51,0.15,0.19,0.17,0.01,55.46,74.1,71.52,0.39,0.1,0.01,0.0035,0.0742,0.19,0.19,0.19,10.62,2.28,68.97,78.5,6.96
Greece,Europe,2008,11.72,170.58,0.66,0.14,21.4,0.26,0.52,0.15,0.19,0.18,0.01,69.88,88.14,74.26,0.39,0.15,0.01,0.0034,0.0926,0.2,0.2,0.2,9.37,2.79,68.94,79.0,6.88
Greece,Europe,2009,11.82,174.84,0.68,0.15,22.2,0.27,0.53,0.15,0.19,0.19,0.01,88.05,104.83,77.1,0.4,0.11,0.01,0.0033,0.1163,0.2,0.2,0.2,10.56,3.41,71.71,79.5,7.17
Greece,Europe,2010,11.91,179.21,0.69,0.16,23.0,0.28,0.53,0.14,0.19,0.2,0.01,110.94,124.69,80.05,0.4,0.14,0.01,0.0033,0.0895,0.21,0.21,0.21,9.59,4.17,70.72,80.0,7.8
Greece,Europe,2011,12.01,183.69,0.71,0.18,25.0,0.29,0.53,0.14,0.19,0.2,0.01,139.79,148.32,83.11,0.39,0.18,0.01,0.0032,0.1039,0.21,0.21,0.21,10.39,5.34,74.89,80.5,7.22
Greece,Europe,2012,12.1,188.28,0.72,0.2,27.0,0.3,0.53,0.13,0.19,0.21,0.01,176.13,176.41,86.29,0.39,0.14,0.01,0.0032,0.098,0.22,0.22,0.22,11.04,6.8,76.37,81.0,7.54
Greece,Europe,2013,12.2,192.99,0.74,0.21,29.0,0.31,0.53,0.13,0.18,0.21,0.01,221.93,209.83,89.58,0.38,0.21,0.01,0.0031,0.1192,0.22,0.22,0.22,9.97,8.61,75.2,81.5,7.86
Greece,Europe,2014,12.3,197.82,0.76,0.23,31.0,0.32,0.52,0.12,0.18,0.22,0.02,279.63,249.58,93.01,0.38,0.22,0.02,0.003,0.0952,0.23,0.23,0.23,11.16,10.85,76.14,82.0,8.33
Greece,Europe,2015,12.4,202.76,0.77,0.26,33.0,0.33,0.52,0.12,0.18,0.22,0.02,352.33,296.87,96.57,0.37,0.17,0.02,0.003,0.1131,0.23,0.23,0.23,11.27,13.61,79.22,82.5,10.0
